날짜,시군구명,발생건수(건),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023-08-30,중랑구,361,0.0148,0.0218,0.4,0.0022,20.0,10.0
2023-08-30,성북구,398,0.0217,0.0157,0.63,0.0022,14.0,12.0
2023-08-30,강북구,244,0.0176,0.0179,0.49,0.0022,22.0,10.0
2023-08-30,도봉구,221,0.0174,0.0158,0.36968151147098516,0.002,18.0,10.0
2023-08-30,노원구,471,0.0185,0.0202,0.46,0.002,21.0,9.0
2023-08-30,은평구,501,0.0111,0.0126,0.32,0.0035,19.0,7.0
2023-08-30,서대문구,319,0.0129,0.0186,0.31,0.0037,16.0,7.0
2023-08-30,마포구,298,0.0183,0.0228,0.41,0.0026,19.0,7.0
2023-08-30,양천구,368,0.0176,0.0245,0.43,0.0027,20.0,9.0
2023-08-30,강서구,493,0.0166,0.0207,0.41,0.0028,18.0,8.0
2023-08-30,구로구,347,0.0149,0.0226,0.32,0.0023,17.0,8.0
2023-08-30,금천구,220,0.0141,0.0252,0.45,0.003,23.0,12.0
2023-08-30,영등포구,337,0.0198,0.0268,0.26,0.0026,18.0,9.0
2023-08-30,동작구,412,0.0182,0.0246,0.4,0.0024,21.0,11.0
2023-08-30,관악구,505,0.0173,0.0314,0.46,0.0027,23.0,11.0
2023-08-30,서초구,321,0.0174,0.0231,0.39,0.0029,18.0,5.0
2023-08-30,강남구,431,0.0186,0.0261,0.42,0.003,18.0,11.0
2023-08-30,송파구,557,0.0224,0.0227,0.42,0.0023,21.0,10.0
2023-08-30,강동구,387,0.0141,0.0232,0.44,0.0024,19.0,10.0
2023-08-31,종로구,125,0.0181,0.0327,0.47,0.0034,20.0,12.0
2023-08-31,중구,160,0.0195,0.0361,0.44,0.0033,17.0,11.0
2023-08-31,용산구,178,0.0197,0.0334,0.45,0.0036,26.0,16.0
2023-08-31,성동구,298,0.0187,0.0314,0.39,0.0028,21.0,13.0
2023-08-31,광진구,358,0.0206,0.0289,0.36968151147098516,0.0022,26.0,14.0
2023-08-31,동대문구,361,0.0164,0.0337,0.43,0.0032,24.0,12.0
2023-08-31,중랑구,354,0.0107,0.0314,0.37,0.0023,24.0,13.0
2023-08-31,성북구,383,0.0168,0.0258,0.57,0.0023,18.0,14.0
2023-08-31,강북구,233,0.0101,0.0308,0.4,0.0023,32.0,11.0
2023-08-31,도봉구,223,0.0149,0.0125,0.36968151147098516,0.002,24.0,14.0
2023-08-31,노원구,481,0.015,0.0305,0.41,0.002,22.0,11.0
2023-08-31,은평구,592,0.0117,0.0235,0.26,0.0021,17.0,10.0
2023-08-31,서대문구,313,0.013,0.0297,0.24,0.0038,18.0,10.0
2023-08-31,마포구,324,0.0178,0.0354,0.39,0.0026,20.0,10.0
2023-08-31,양천구,361,0.014,0.0368,0.4,0.0028,20.0,10.0
2023-08-31,강서구,556,0.015,0.034,0.41,0.0031,21.0,11.0
2023-08-31,구로구,359,0.0113,0.0321,0.28,0.0025,20.0,10.0
2023-08-31,금천구,233,0.0134,0.0296,0.39,0.0032,25.0,13.0
2023-08-31,영등포구,322,0.0169,0.0379,0.24,0.0029,19.0,10.0
2023-08-31,동작구,388,0.0151,0.0369,0.35,0.0027,23.0,12.0
2023-08-31,관악구,574,0.0135,0.0373,0.4,0.003,22.0,10.0
2023-08-31,서초구,336,0.0168,0.0317,0.36,0.0032,23.0,11.0
2023-08-31,강남구,499,0.0192,0.0329,0.39,0.0034,23.0,15.0
2023-08-31,송파구,597,0.0238,0.026,0.44,0.0027,26.0,15.0
2023-08-31,강동구,406,0.0149,0.0318,0.46,0.0026,28.0,14.0
2023-09-01,종로구,98,0.0166,0.0354,0.47,0.0033,25.0,14.0
2023-09-01,중구,147,0.0153,0.0409,0.43,0.003,20.0,13.0
2023-09-01,용산구,214,0.018,0.0336,0.49,0.0034,30.0,17.0
2023-09-01,성동구,370,0.0156,0.0351,0.37,0.0031,26.0,14.0
2023-09-01,광진구,390,0.0162,0.0329,0.52,0.0021,29.0,14.0
2023-09-01,동대문구,443,0.0195,0.0034,0.46,0.0029,25.0,11.0
2023-09-01,중랑구,450,0.0065,0.0368,0.34,0.0023,27.0,14.0
2023-09-01,성북구,433,0.0136,0.0316,0.58,0.0023,20.0,13.0
2023-09-01,강북구,285,0.0061,0.0434,0.36,0.0022,28.0,13.0
2023-09-01,도봉구,277,0.0097,0.0457,0.49,0.0026,22.0,12.0
2023-09-01,노원구,592,0.0132,0.0365,0.41,0.0021,28.0,15.0
2023-09-01,은평구,642,0.0087,0.0319,0.25,0.0021,23.0,12.0
2023-09-01,서대문구,350,0.0106,0.0394,0.21,0.0034,20.0,12.0
2023-09-01,마포구,382,0.0177,0.0385,0.42,0.0024,29.0,14.0
2023-09-01,양천구,430,0.0154,0.041,0.41,0.0028,25.0,13.0
2023-09-01,강서구,620,0.0168,0.0364,0.41,0.0029,26.0,13.0
2023-09-01,구로구,415,0.0122,0.0338,0.3,0.0024,23.0,10.0
2023-09-01,금천구,267,0.0148,0.0332,0.46,0.0032,29.0,16.0
2023-09-01,영등포구,397,0.0206,0.0388,0.33,0.0026,25.0,14.0
2023-09-01,동작구,460,0.0156,0.041,0.38,0.0027,28.0,15.0
2023-09-01,관악구,552,0.0185,0.0394,0.47,0.003,31.0,16.0
2023-09-01,서초구,347,0.018,0.0331,0.4,0.0031,27.0,11.0
2023-09-01,강남구,556,0.0189,0.0348,0.4,0.0031,28.0,15.0
2023-09-01,송파구,758,0.0196,0.0367,0.44,0.0024,33.0,17.0
2023-09-01,강동구,449,0.012,0.029,0.4,0.0025,29.0,15.0
2023-09-02,종로구,78,0.015,0.0411,0.45,0.003,27.0,18.0
2023-09-02,중구,106,0.0222,0.0397,0.47,0.003,24.0,17.0
2023-09-02,용산구,148,0.0242,0.0324,0.53,0.0032,33.0,21.0
2023-09-02,성동구,285,0.0118,0.0407,0.36,0.0025,28.0,18.0
2023-09-02,광진구,257,0.0143,0.0339,0.53,0.002,28.0,16.0
2023-09-02,동대문구,280,0.0129,0.0401,0.42,0.003,30.0,17.0
2023-09-02,중랑구,327,0.0064,0.0354,0.35,0.0024,27.0,17.0
2023-09-02,성북구,308,0.0136,0.0339,0.58,0.0022,21.0,16.0
2023-09-02,강북구,194,0.0068,0.0475,0.37,0.0022,29.0,17.0
2023-09-02,도봉구,201,0.0103,0.047,0.51,0.0026,24.0,16.0
2023-09-02,노원구,474,0.0132,0.0369,0.42,0.002,29.0,17.0
2023-09-02,은평구,411,0.0081,0.0329,0.27,0.0021,27.0,16.0
2023-09-02,서대문구,235,0.0112,0.043,0.22,0.003,21.0,13.0
2023-09-02,마포구,210,0.0185,0.0494,0.45,0.0024,34.0,18.0
2023-09-02,양천구,318,0.0161,0.0493,0.45,0.0026,30.0,17.0
2023-09-02,강서구,480,0.0161,0.0465,0.47,0.0027,31.0,18.0
2023-09-02,구로구,280,0.0116,0.0398,0.32,0.0022,26.0,14.0
2023-09-02,금천구,205,0.0118,0.0394,0.44,0.0029,31.0,19.0
2023-09-02,영등포구,329,0.0216,0.0469,0.46,0.0026,30.0,19.0
2023-09-02,동작구,336,0.0174,0.0444,0.4,0.0025,29.0,19.0
2023-09-02,관악구,439,0.0196,0.0475,0.49,0.0028,35.0,20.0
2023-09-02,서초구,314,0.0211,0.0353,0.4,0.003,30.0,14.0
2023-09-02,강남구,441,0.0178,0.0355,0.4,0.003,29.0,18.0
2023-09-02,송파구,508,0.0186,0.0356,0.43,0.0023,32.0,18.0
2023-09-02,강동구,328,0.0113,0.0289,0.41,0.0023,34.0,17.0
2023-09-03,종로구,6,0.0095,0.0273,0.37,0.003,16.0,11.0
2023-09-03,중구,4,0.0125,0.0272,0.37,0.0028,14.0,11.0
2023-09-03,용산구,16,0.0111,0.0243,0.4,0.0029,19.0,14.0
2023-09-03,성동구,15,0.0064,0.0276,0.29,0.0022,17.0,11.0
2023-09-03,광진구,5,0.008,0.0243,0.52,0.0019,19.0,11.0
2023-09-03,동대문구,20,0.0084,0.0262,0.35,0.0027,19.0,11.0
2023-09-03,중랑구,10,0.014036523797002366,0.0291,0.3,0.0021,22.0,13.0
2023-09-03,성북구,24,0.0096,0.0217,0.56,0.0022,13.0,11.0
2023-09-03,강북구,15,0.0061,0.0276,0.33,0.002,18.0,11.0
2023-09-03,도봉구,10,0.0102,0.0249,0.53,0.0026,19.0,12.0
2023-09-03,노원구,47,0.0092,0.0237,0.36,0.0019,18.0,12.0
2023-09-03,은평구,47,0.006,0.0252,0.23,0.0019,13.0,9.0
2023-09-03,서대문구,13,0.0058,0.0311,0.21,0.0027,11.0,8.0
2023-09-03,마포구,11,0.012,0.0301,0.38,0.0023,20.0,12.0
2023-09-03,양천구,6,0.0126,0.0265,0.4,0.0024,18.0,11.0
2023-09-03,강서구,25,0.0136,0.0272,0.44,0.0025,18.0,11.0
2023-09-03,구로구,7,0.0092,0.0227,0.28,0.002,13.0,6.0
2023-09-03,금천구,6,0.0102,0.0213,0.39,0.0029,21.0,13.0
2023-09-03,영등포구,12,0.0139,0.0268,0.41,0.0024,22.0,12.0
2023-09-03,동작구,14,0.0131,0.0261,0.34,0.0024,19.0,13.0
2023-09-03,관악구,13,0.0138,0.0266,0.41,0.0026,21.0,12.0
2023-09-03,서초구,22,0.0119,0.0211,0.35,0.0029,16.0,8.0
2023-09-03,강남구,32,0.0114,0.0237,0.33,0.003,19.0,12.0
2023-09-03,송파구,25,0.0117,0.0231,0.38,0.0022,19.0,12.0
2023-09-03,강동구,20,0.0063,0.0218,0.36,0.0022,19.0,12.0
2023-09-04,종로구,146,0.0138,0.0187,0.4,0.003,16.0,9.0
2023-09-04,중구,189,0.0166,0.0201,0.37,0.0028,14.0,9.0
2023-09-04,용산구,275,0.016,0.0168,0.4,0.003,19.0,12.0
2023-09-04,성동구,452,0.0133,0.0185,0.31,0.0031,18.0,9.0
2023-09-04,광진구,531,0.0125,0.0172,0.54,0.002,18.0,9.0
2023-09-04,동대문구,543,0.0133,0.0177,0.36,0.0029,17.0,9.0
2023-09-04,중랑구,550,0.0042,0.0123,0.28,0.0021,18.0,9.0
2023-09-04,성북구,607,0.0115,0.0156,0.55,0.0023,12.0,6.0
2023-09-04,강북구,365,0.0062,0.0216,0.3,0.002,18.0,9.0
2023-09-04,도봉구,352,0.0079,0.0235,0.45,0.0025,12.0,6.0
2023-09-04,노원구,695,0.0101,0.0172,0.32,0.002,17.0,7.0
2023-09-04,은평구,790,0.0083,0.017,0.25,0.002,14.0,8.0
2023-09-04,서대문구,420,0.0079,0.0241,0.19,0.0027,11.0,6.0
2023-09-04,마포구,476,0.0164,0.0212,0.37,0.0022,21.0,10.0
2023-09-04,양천구,535,0.0177,0.0143,0.4,0.0024,19.0,10.0
2023-09-04,강서구,801,0.018,0.0169,0.42,0.0025,19.0,11.0
2023-09-04,구로구,505,0.013,0.0172,0.28,0.0021,13.0,5.0
2023-09-04,금천구,352,0.0147,0.0165,0.4,0.0027,21.0,10.0
2023-09-04,영등포구,507,0.0207,0.0178,0.4,0.0025,19.0,11.0
2023-09-04,동작구,597,0.0162,0.0181,0.34,0.0024,20.0,12.0
2023-09-04,관악구,782,0.0183,0.0202,0.4,0.0027,23.0,11.0
2023-09-04,서초구,477,0.0194,0.0172,0.35,0.003,17.0,4.0
2023-09-04,강남구,687,0.0168,0.017,0.35,0.003,18.0,10.0
2023-09-04,송파구,866,0.0165,0.0179,0.37,0.0022,21.0,10.0
2023-09-04,강동구,515,0.0101,0.0143,0.35,0.0023,18.0,9.0
2023-09-05,종로구,91,0.0139,0.0293,0.35,0.003,16.0,9.0
2023-09-05,중구,131,0.015,0.0307,0.32,0.0027,14.0,9.0
2023-09-05,용산구,207,0.0192,0.0275,0.35,0.0031,18.0,11.0
2023-09-05,성동구,288,0.01,0.0224,0.23,0.0029,15.0,7.0
2023-09-05,광진구,344,0.0116,0.0245,0.45,0.002,17.0,8.0
2023-09-05,동대문구,364,0.0149,0.0298,0.34,0.003,20.0,9.0
2023-09-05,중랑구,416,0.0121,0.0227,0.26,0.0025,19.0,9.0
2023-09-05,성북구,385,0.014,0.0227,0.52,0.0022,12.0,6.0
2023-09-05,강북구,249,0.0059,0.0278,0.28,0.0021,18.0,9.0
2023-09-05,도봉구,282,0.0081,0.0316,0.4,0.0025,12.0,6.0
2023-09-05,노원구,552,0.01,0.0097,0.3,0.002,17.0,8.0
2023-09-05,은평구,563,0.0083,0.0106,0.23,0.002,13.0,7.0
2023-09-05,서대문구,321,0.0068,0.0226,0.24,0.0029,9.0,6.0
2023-09-05,마포구,321,0.0141,0.0293,0.32,0.0023,23.0,11.0
2023-09-05,양천구,384,0.014,0.0262,0.33,0.0025,19.0,10.0
2023-09-05,강서구,571,0.0147,0.0254,0.37,0.0025,20.0,11.0
2023-09-05,구로구,370,0.0109,0.0235,0.23,0.0021,16.0,5.0
2023-09-05,금천구,225,0.0177,0.0252,0.36,0.0027,19.0,8.0
2023-09-05,영등포구,387,0.0185,0.015,0.34,0.0024,18.0,11.0
2023-09-05,동작구,424,0.0152,0.032,0.28,0.0025,19.0,10.0
2023-09-05,관악구,564,0.0163,0.033,0.35,0.0027,23.0,10.0
2023-09-05,서초구,317,0.0162,0.03,0.29,0.0029,16.0,4.0
2023-09-05,강남구,482,0.0174,0.024,0.3,0.0029,17.0,10.0
2023-09-05,송파구,626,0.0175,0.0241,0.32,0.0022,20.0,8.0
2023-09-05,강동구,390,0.0105,0.0204,0.29,0.0022,16.0,7.0
2023-09-06,종로구,92,0.0118,0.0255,0.33,0.003,15.0,9.0
2023-09-06,중구,113,0.0157,0.0247,0.35,0.0027,15.0,10.0
2023-09-06,용산구,183,0.0199,0.0193,0.37,0.0032,21.0,11.0
2023-09-06,성동구,274,0.0133,0.0146,0.27,0.0029,19.0,10.0
2023-09-06,광진구,341,0.0115,0.0216,0.45,0.0019,19.0,8.0
2023-09-06,동대문구,322,0.0105,0.0251,0.31,0.0029,23.0,9.0
2023-09-06,중랑구,379,0.0101,0.0212,0.26,0.0024,19.0,10.0
2023-09-06,성북구,325,0.0107,0.0203,0.48,0.0023,13.0,6.0
2023-09-06,강북구,241,0.0064,0.0249,0.28,0.002,21.0,9.0
2023-09-06,도봉구,208,0.0066,0.0302,0.36,0.0025,14.0,7.0
2023-09-06,노원구,431,0.0091,0.0193,0.29,0.0019,17.0,10.0
2023-09-06,은평구,534,0.0078,0.0212,0.47,0.002,16.0,10.0
2023-09-06,서대문구,293,0.0079,0.028,0.37,0.0028,12.0,8.0
2023-09-06,마포구,272,0.0113,0.0304,0.32,0.0025,22.0,10.0
2023-09-06,양천구,377,0.0129,0.0283,0.34,0.0025,19.0,10.0
2023-09-06,강서구,456,0.0128,0.0284,0.37,0.0024,20.0,11.0
2023-09-06,구로구,317,0.0089,0.0224,0.23,0.0021,16.0,6.0
2023-09-06,금천구,235,0.0137,0.0271,0.36,0.0029,20.0,8.0
2023-09-06,영등포구,295,0.0159,0.0257,0.35,0.0025,21.0,13.0
2023-09-06,동작구,375,0.0145,0.0272,0.29,0.0025,20.0,11.0
2023-09-06,관악구,494,0.0138,0.0279,0.33,0.0026,22.0,10.0
2023-09-06,서초구,299,0.0149,0.0225,0.3,0.0029,18.0,5.0
2023-09-06,강남구,452,0.0162,0.0201,0.28,0.0028,17.0,10.0
2023-09-06,송파구,535,0.0156,0.0224,0.33,0.0024,22.0,10.0
2023-09-06,강동구,352,0.0078,0.0203,0.27,0.0022,18.0,8.0
2023-09-07,종로구,109,0.0121,0.0343,0.35,0.003,16.0,9.0
2023-09-07,중구,125,0.0184,0.0314,0.39,0.0027,15.0,10.0
2023-09-07,용산구,178,0.0166,0.0313,0.35,0.003,20.0,12.0
2023-09-07,성동구,295,0.0076,0.0357,0.25,0.0029,17.0,10.0
2023-09-07,광진구,339,0.0111,0.0286,0.46,0.0021,24.0,12.0
2023-09-07,동대문구,319,0.01,0.0351,0.33,0.0029,19.0,9.0
2023-09-07,중랑구,309,0.0092,0.0305,0.27,0.0023,18.0,10.0
2023-09-07,성북구,382,0.0123,0.0274,0.45,0.0022,14.0,8.0
2023-09-07,강북구,219,0.0068,0.034,0.3,0.002,19.0,9.0
2023-09-07,도봉구,194,0.0102,0.0255,0.44,0.0026,18.0,12.0
2023-09-07,노원구,470,0.0103,0.0298,0.33,0.0019,20.0,11.0
2023-09-07,은평구,537,0.0099,0.0284,0.43,0.002,14.0,9.0
2023-09-07,서대문구,278,0.0108,0.0346,0.35,0.0028,13.0,9.0
2023-09-07,마포구,278,0.012,0.0391,0.34,0.0023,20.0,10.0
2023-09-07,양천구,362,0.0139,0.0353,0.35,0.0023,17.0,9.0
2023-09-07,강서구,475,0.0136,0.0366,0.38,0.0023,18.0,9.0
2023-09-07,구로구,339,0.008,0.028,0.24,0.0021,16.0,6.0
2023-09-07,금천구,224,0.0086,0.0431,0.32,0.0023,16.0,7.0
2023-09-07,영등포구,300,0.0152,0.0351,0.36,0.0023,19.0,11.0
2023-09-07,동작구,368,0.014,0.0379,0.3,0.0023,21.0,11.0
2023-09-07,관악구,533,0.0135,0.039,0.34,0.0025,23.0,11.0
2023-09-07,서초구,323,0.0123,0.0315,0.28,0.0029,19.0,5.0
2023-09-07,강남구,415,0.0143,0.0317,0.3,0.0028,18.0,11.0
2023-09-07,송파구,528,0.014,0.0338,0.33,0.0022,21.0,10.0
2023-09-07,강동구,349,0.0055,0.037,0.3,0.002,45.0,12.0
2023-09-08,종로구,99,0.012,0.0402,0.33,0.003,16.0,8.0
2023-09-08,중구,139,0.014,0.0417,0.34,0.0027,13.0,8.0
2023-09-08,용산구,203,0.0166,0.036,0.37,0.003,21.0,11.0
2023-09-08,성동구,364,0.0123,0.0381,0.29,0.0027,17.0,10.0
2023-09-08,광진구,403,0.0162,0.0322,0.42,0.0022,19.0,9.0
2023-09-08,동대문구,401,0.0105,0.0389,0.33,0.0029,19.0,8.0
2023-09-08,중랑구,475,0.0124,0.0323,0.27,0.0023,18.0,9.0
2023-09-08,성북구,469,0.0125,0.0288,0.44,0.0023,13.0,7.0
2023-09-08,강북구,272,0.0063,0.0371,0.28,0.0021,15.0,8.0
2023-09-08,도봉구,310,0.0103,0.0368,0.34,0.0027,11.0,5.0
2023-09-08,노원구,606,0.015,0.0297,0.33,0.0019,18.0,9.0
2023-09-08,은평구,632,0.0086,0.033,0.41,0.0021,15.0,7.0
2023-09-08,서대문구,364,0.0081,0.0418,0.34,0.0029,13.0,7.0
2023-09-08,마포구,360,0.0131,0.0383,0.33,0.0023,17.0,7.0
2023-09-08,양천구,458,0.0148,0.0398,0.36,0.0026,18.0,8.0
2023-09-08,강서구,625,0.0142,0.0398,0.37,0.0027,18.0,8.0
2023-09-08,구로구,425,0.0111,0.0309,0.26,0.0026,18.0,6.0
2023-09-08,금천구,271,0.018,0.0369,0.36,0.0027,17.0,7.0
2023-09-08,영등포구,442,0.0188,0.0356,0.35,0.0024,18.0,10.0
2023-09-08,동작구,488,0.0164,0.0384,0.3,0.0025,21.0,10.0
2023-09-08,관악구,596,0.0178,0.0383,0.36,0.0027,23.0,10.0
2023-09-08,서초구,427,0.0144,0.0329,0.28,0.003,19.0,6.0
2023-09-08,강남구,583,0.0178,0.0336,0.32,0.0028,18.0,10.0
2023-09-08,송파구,721,0.0212,0.0315,0.36,0.0023,22.0,8.0
2023-09-08,강동구,449,0.0132,0.0277,0.32,0.0023,22.0,9.0
2023-09-09,종로구,71,0.0148,0.0437,0.41,0.003,28.0,16.0
2023-09-09,중구,109,0.0161,0.0458,0.4,0.003,24.0,15.0
2023-09-09,용산구,135,0.0167,0.042,0.44,0.0034,33.0,19.0
2023-09-09,성동구,261,0.0177,0.0389,0.36,0.0026,29.0,18.0
2023-09-09,광진구,319,0.0181,0.0375,0.55,0.0024,32.0,17.0
2023-09-09,동대문구,295,0.0143,0.0424,0.39,0.0031,32.0,16.0
2023-09-09,중랑구,291,0.0132,0.041,0.34,0.0025,29.0,17.0
2023-09-09,성북구,330,0.0132,0.0369,0.53,0.0022,20.0,14.0
2023-09-09,강북구,200,0.0067,0.047,0.35,0.0021,26.0,15.0
2023-09-09,도봉구,226,0.0095,0.0315,0.46,0.0028,19.0,10.0
2023-09-09,노원구,465,0.0128,0.0389,0.37,0.002,27.0,15.0
2023-09-09,은평구,449,0.0098,0.0369,0.49,0.0021,29.0,15.0
2023-09-09,서대문구,231,0.0111,0.0433,0.46,0.003,27.0,14.0
2023-09-09,마포구,247,0.0173,0.0446,0.41,0.0026,33.0,17.0
2023-09-09,양천구,346,0.0166,0.0455,0.43,0.0029,33.0,18.0
2023-09-09,강서구,503,0.0179,0.0419,0.43,0.0033,34.0,18.0
2023-09-09,구로구,317,0.014,0.0361,0.33,0.0032,33.0,15.0
2023-09-09,금천구,180,0.026,0.0452,0.5,0.0032,35.0,20.0
2023-09-09,영등포구,355,0.0197,0.04,0.42,0.0028,30.0,18.0
2023-09-09,동작구,383,0.0192,0.0473,0.39,0.0029,34.0,20.0
2023-09-09,관악구,465,0.0202,0.0466,0.45,0.0032,38.0,18.0
2023-09-09,서초구,313,0.0175,0.0381,0.37,0.0032,33.0,14.0
2023-09-09,강남구,438,0.02,0.0392,0.39,0.003,30.0,18.0
2023-09-09,송파구,486,0.0236,0.0419,0.43,0.0026,35.0,18.0
2023-09-09,강동구,304,0.0133,0.0387,0.39,0.0024,33.0,16.0
2023-09-10,종로구,7,0.0132,0.0538,0.45,0.0034,34.0,23.0
2023-09-10,중구,0,0.0159,0.0539,0.44,0.0033,29.0,22.0
2023-09-10,용산구,14,0.0169,0.0487,0.49,0.0036,39.0,26.0
2023-09-10,성동구,10,0.0141,0.0512,0.41,0.0027,36.0,25.0
2023-09-10,광진구,6,0.0142,0.0495,0.61,0.0026,37.0,24.0
2023-09-10,동대문구,20,0.011,0.0563,0.43,0.0033,37.0,23.0
2023-09-10,중랑구,8,0.0109,0.0505,0.37,0.0026,36.0,25.0
2023-09-10,성북구,24,0.0108,0.0486,0.57,0.0024,24.0,20.0
2023-09-10,강북구,8,0.0068,0.06,0.39,0.0023,35.0,23.0
2023-09-10,도봉구,11,0.0078,0.0629,0.5,0.0031,31.0,20.0
2023-09-10,노원구,26,0.01,0.0555,0.41,0.0021,35.0,23.0
2023-09-10,은평구,41,0.0097,0.0432,0.53,0.0022,31.0,21.0
2023-09-10,서대문구,18,0.0104,0.0519,0.51,0.0033,31.0,20.0
2023-09-10,마포구,8,0.0177,0.0524,0.44,0.0028,38.0,22.0
2023-09-10,양천구,14,0.0137,0.0503,0.43,0.003,33.0,20.0
2023-09-10,강서구,20,0.0153,0.0465,0.44,0.0034,32.0,20.0
2023-09-10,구로구,13,0.0134,0.0369,0.33,0.0035,36.0,19.0
2023-09-10,금천구,5,0.0209,0.0452,0.5,0.0033,36.0,22.0
2023-09-10,영등포구,11,0.0153,0.05,0.42,0.0029,32.0,22.0
2023-09-10,동작구,17,0.014,0.0553,0.38,0.0029,35.0,24.0
2023-09-10,관악구,9,0.0174,0.0509,0.47,0.0032,41.0,24.0
2023-09-10,서초구,16,0.0134,0.0478,0.39,0.0034,36.0,18.0
2023-09-10,강남구,27,0.0161,0.0495,0.4,0.0031,38.0,26.0
2023-09-10,송파구,20,0.0179,0.0528,0.45,0.0028,40.0,25.0
2023-09-10,강동구,13,0.01,0.0481,0.42,0.0025,37.0,24.0
2023-09-11,종로구,149,0.0151,0.0493,0.4,0.0031,29.0,20.0
2023-09-11,중구,202,0.0156,0.0519,0.36,0.0028,22.0,17.0
2023-09-11,용산구,262,0.0171,0.0452,0.42,0.0034,32.0,20.0
2023-09-11,성동구,456,0.0187,0.0408,0.36,0.0026,31.0,21.0
2023-09-11,광진구,542,0.0189,0.0387,0.59,0.0026,37.0,23.0
2023-09-11,동대문구,547,0.0142,0.0354,0.45,0.0031,38.0,26.0
2023-09-11,중랑구,585,0.0157,0.0412,0.36,0.0027,34.0,23.0
2023-09-11,성북구,578,0.0125,0.0438,0.52,0.0023,22.0,17.0
2023-09-11,강북구,364,0.0072,0.056,0.36,0.0022,32.0,21.0
2023-09-11,도봉구,336,0.0092,0.06,0.46,0.0029,28.0,18.0
2023-09-11,노원구,732,0.0137,0.0473,0.39,0.0021,32.0,22.0
2023-09-11,은평구,766,0.0106,0.0388,0.44,0.002,27.0,16.0
2023-09-11,서대문구,423,0.0102,0.0487,0.42,0.003,24.0,17.0
2023-09-11,마포구,458,0.0159,0.0487,0.35,0.0026,30.0,17.0
2023-09-11,양천구,581,0.0159,0.045,0.37,0.0027,27.0,16.0
2023-09-11,강서구,764,0.0166,0.0413,0.35,0.003,27.0,16.0
2023-09-11,구로구,609,0.014,0.0336,0.27,0.0029,26.0,12.0
2023-09-11,금천구,362,0.0245,0.0359,0.44,0.0033,29.0,16.0
2023-09-11,영등포구,548,0.0202,0.0405,0.38,0.0027,27.0,18.0
2023-09-11,동작구,578,0.0173,0.045,0.33,0.0029,30.0,20.0
2023-09-11,관악구,840,0.0197,0.0432,0.39,0.0031,33.0,18.0
2023-09-11,서초구,465,0.0161,0.0267,0.33,0.0031,28.0,14.0
2023-09-11,강남구,702,0.0208,0.041,0.36,0.0031,31.0,22.0
2023-09-11,송파구,893,0.0238,0.0383,0.43,0.0027,35.0,21.0
2023-09-11,강동구,554,0.0158,0.0356,0.42,0.0025,39.0,24.0
2023-09-12,종로구,125,0.0173,0.0395,0.41,0.0031,28.0,17.0
2023-09-12,중구,154,0.0172,0.0443,0.38,0.0029,24.0,16.0
2023-09-12,용산구,227,0.0207,0.0375,0.43,0.0034,33.0,20.0
2023-09-12,성동구,328,0.02,0.0366,0.34,0.0027,30.0,18.0
2023-09-12,광진구,383,0.0188,0.038,0.53,0.0025,31.0,17.0
2023-09-12,동대문구,377,0.0166,0.0434,0.39,0.0031,33.0,18.0
2023-09-12,중랑구,389,0.0154,0.0386,0.32,0.0027,29.0,19.0
2023-09-12,성북구,408,0.0158,0.0211,0.52,0.0022,18.0,14.0
2023-09-12,강북구,275,0.0072,0.0457,0.33,0.0021,26.0,16.0
2023-09-12,도봉구,303,0.0101,0.0487,0.43,0.0029,25.0,15.0
2023-09-12,노원구,599,0.0132,0.042,0.35,0.002,28.0,17.0
2023-09-12,은평구,608,0.0102,0.0343,0.36,0.0021,27.0,14.0
2023-09-12,서대문구,343,0.0105,0.042,0.42,0.0032,25.0,14.0
2023-09-12,마포구,378,0.0163,0.0476,0.35,0.0026,32.0,17.0
2023-09-12,양천구,418,0.0143,0.0465,0.36,0.0026,29.0,16.0
2023-09-12,강서구,591,0.0164,0.0265,0.35,0.0028,24.0,14.0
2023-09-12,구로구,419,0.0137,0.0337,0.27,0.0028,32.0,13.0
2023-09-12,금천구,250,0.0237,0.036,0.39,0.0031,29.0,15.0
2023-09-12,영등포구,358,0.019,0.0433,0.36,0.0027,28.0,18.0
2023-09-12,동작구,459,0.0175,0.0434,0.32,0.0028,30.0,18.0
2023-09-12,관악구,557,0.0187,0.0435,0.37,0.0031,34.0,16.0
2023-09-12,서초구,347,0.0151,0.0241,0.31,0.003,23.0,9.0
2023-09-12,강남구,515,0.0233,0.0356,0.36,0.003,31.0,19.0
2023-09-12,송파구,698,0.0257,0.037,0.4,0.0027,33.0,19.0
2023-09-12,강동구,441,0.0146,0.0343,0.38,0.0024,35.0,18.0
2023-09-13,종로구,73,0.0176,0.0305,0.4,0.003,21.0,14.0
2023-09-13,중구,83,0.0255,0.0252,0.45,0.003,23.0,18.0
2023-09-13,용산구,148,0.0225,0.027,0.41,0.0031,24.0,15.0
2023-09-13,성동구,226,0.0153,0.0316,0.3,0.0032,21.0,14.0
2023-09-13,광진구,258,0.0158,0.0282,0.5,0.0024,21.0,13.0
